FECHA;INDICATIVO;LLUVIA_sup_1mm
01-01-2022;2331;3
01-02-2022;2331;2
01-03-2022;2331;15
01-04-2022;2331;7
01-05-2022;2331;3
01-06-2022;2331;2
01-07-2022;2331;1
01-08-2022;2331;5
01-09-2022;2331;2
01-10-2022;2331;8
01-11-2022;2331;11
01-12-2022;2331;13
01-01-2022;3469A;2
01-02-2022;3469A;5
01-03-2022;3469A;13
01-04-2022;3469A;6
01-05-2022;3469A;1
01-06-2022;3469A;1
01-07-2022;3469A;0
01-08-2022;3469A;0
01-09-2022;3469A;3
01-10-2022;3469A;7
01-11-2022;3469A;10
01-12-2022;3469A;17
01-01-2022;5973;2
01-02-2022;5973;1
01-03-2022;5973;12
01-04-2022;5973;5
01-05-2022;5973;0
01-06-2022;5973;0
01-07-2022;5973;0
01-08-2022;5973;0
01-09-2022;5973;2
01-10-2022;5973;2
01-11-2022;5973;8
01-12-2022;5973;13
01-01-2022;5960;2
01-02-2022;5960;1
01-03-2022;5960;13
01-04-2022;5960;7
01-05-2022;5960;0
01-06-2022;5960;0
01-07-2022;5960;0
01-08-2022;5960;0
01-09-2022;5960;4
01-10-2022;5960;3
01-11-2022;5960;7
01-12-2022;5960;13
01-01-2022;5910;1
01-02-2022;5910;1
01-03-2022;5910;13
01-04-2022;5910;5
01-05-2022;5910;0
01-06-2022;5910;0
01-07-2022;5910;0
01-08-2022;5910;0
01-09-2022;5910;1
01-10-2022;5910;4
01-11-2022;5910;8
01-12-2022;5910;13
01-01-2022;6001;4
01-02-2022;6001;4
01-03-2022;6001;13
01-04-2022;6001;7
01-05-2022;6001;0
01-06-2022;6001;0
01-07-2022;6001;0
01-08-2022;6001;1
01-09-2022;6001;3
01-10-2022;6001;1
01-11-2022;6001;8
01-12-2022;6001;15
01-01-2022;1111;10
01-02-2022;1111;7
01-03-2022;1111;11
01-04-2022;1111;8
01-05-2022;1111;6
01-06-2022;1111;12
01-07-2022;1111;2
01-08-2022;1111;7
01-09-2022;1111;10
01-10-2022;1111;5
01-11-2022;1111;16
01-12-2022;1111;11
01-01-2022;1109;10
01-02-2022;1109;7
01-03-2022;1109;11
01-04-2022;1109;8
01-05-2022;1109;4
01-06-2022;1109;14
01-07-2022;1109;3
01-08-2022;1109;7
01-09-2022;1109;11
01-10-2022;1109;5
01-11-2022;1109;17
01-12-2022;1109;10
01-01-2022;8501;2
01-02-2022;8501;3
01-03-2022;8501;17
01-04-2022;8501;7
01-05-2022;8501;4
01-06-2022;8501;2
01-07-2022;8501;2
01-08-2022;8501;1
01-09-2022;8501;3
01-10-2022;8501;3
01-11-2022;8501;5
01-12-2022;8501;3
01-01-2022;8500A;3
01-02-2022;8500A;4
01-03-2022;8500A;17
01-04-2022;8500A;8
01-05-2022;8500A;5
01-06-2022;8500A;2
01-07-2022;8500A;2
01-08-2022;8500A;0
01-09-2022;8500A;3
01-10-2022;8500A;3
01-11-2022;8500A;5
01-12-2022;8500A;3
01-01-2022;5000C;6
01-02-2022;5000C;4
01-03-2022;5000C;14
01-04-2022;5000C;4
01-05-2022;5000C;0
01-06-2022;5000C;0
01-07-2022;5000C;0
01-08-2022;5000C;0
01-09-2022;5000C;1
01-10-2022;5000C;2
01-11-2022;5000C;5
01-12-2022;5000C;16
01-01-2022;4121;2
01-02-2022;4121;2
01-03-2022;4121;12
01-04-2022;4121;7
01-05-2022;4121;0
01-06-2022;4121;0
01-07-2022;4121;0
01-08-2022;4121;1
01-09-2022;4121;2
01-10-2022;4121;3
01-11-2022;4121;6
01-12-2022;4121;12
01-01-2022;5402;0
01-02-2022;5402;0
01-03-2022;5402;13
01-04-2022;5402;5
01-05-2022;5402;3
01-06-2022;5402;0
01-07-2022;5402;0
01-08-2022;5402;1
01-09-2022;5402;3
01-10-2022;5402;2
01-11-2022;5402;6
01-12-2022;5402;14
01-01-2022;8096;2
01-02-2022;8096;4
01-03-2022;8096;9
01-04-2022;8096;7
01-05-2022;8096;1
01-06-2022;8096;1
01-07-2022;8096;0
01-08-2022;8096;4
01-09-2022;8096;4
01-10-2022;8096;8
01-11-2022;8096;13
01-12-2022;8096;12
01-01-2022;1014;9
01-02-2022;1014;11
01-03-2022;1014;13
01-04-2022;1014;10
01-05-2022;1014;6
01-06-2022;1014;12
01-07-2022;1014;4
01-08-2022;1014;8
01-09-2022;1014;12
01-10-2022;1014;6
01-11-2022;1014;18
01-12-2022;1014;11
01-01-2022;1024E;7
01-02-2022;1024E;11
01-03-2022;1024E;13
01-04-2022;1024E;12
01-05-2022;1024E;8
01-06-2022;1024E;14
01-07-2022;1024E;6
01-08-2022;1024E;9
01-09-2022;1024E;8
01-10-2022;1024E;7
01-11-2022;1024E;18
01-12-2022;1024E;11
01-01-2022;0367;1
01-02-2022;0367;2
01-03-2022;0367;12
01-04-2022;0367;6
01-05-2022;0367;5
01-06-2022;0367;4
01-07-2022;0367;2
01-08-2022;0367;4
01-09-2022;0367;7
01-10-2022;0367;2
01-11-2022;0367;5
01-12-2022;0367;6
01-01-2022;5530E;1
01-02-2022;5530E;3
01-03-2022;5530E;15
01-04-2022;5530E;8
01-05-2022;5530E;2
01-06-2022;5530E;0
01-07-2022;5530E;0
01-08-2022;5530E;0
01-09-2022;5530E;2
01-10-2022;5530E;0
01-11-2022;5530E;5
01-12-2022;5530E;9
01-01-2022;5514;2
01-02-2022;5514;3
01-03-2022;5514;15
01-04-2022;5514;9
01-05-2022;5514;2
01-06-2022;5514;1
01-07-2022;5514;0
01-08-2022;5514;2
01-09-2022;5514;1
01-10-2022;5514;1
01-11-2022;5514;4
01-12-2022;5514;7
01-01-2022;3013;1
01-02-2022;3013;2
01-03-2022;3013;10
01-04-2022;3013;9
01-05-2022;3013;4
01-06-2022;3013;2
01-07-2022;3013;2
01-08-2022;3013;5
01-09-2022;3013;7
01-10-2022;3013;5
01-11-2022;3013;11
01-12-2022;3013;10
01-01-2022;4642E;1
01-02-2022;4642E;2
01-03-2022;4642E;10
01-04-2022;4642E;6
01-05-2022;4642E;1
01-06-2022;4642E;0
01-07-2022;4642E;0
01-08-2022;4642E;2
01-09-2022;4642E;1
01-10-2022;4642E;4
01-11-2022;4642E;7
01-12-2022;4642E;12
01-01-2022;9898;1
01-02-2022;9898;2
01-03-2022;9898;7
01-04-2022;9898;8
01-05-2022;9898;4
01-06-2022;9898;6
01-07-2022;9898;2
01-08-2022;9898;2
01-09-2022;9898;4
01-10-2022;9898;5
01-11-2022;9898;10
01-12-2022;9898;5
01-01-2022;5270B;2
01-02-2022;5270B;3
01-03-2022;5270B;16
01-04-2022;5270B;9
01-05-2022;5270B;2
01-06-2022;5270B;1
01-07-2022;5270B;0
01-08-2022;5270B;1
01-09-2022;5270B;4
01-10-2022;5270B;2
01-11-2022;5270B;5
01-12-2022;5270B;15
01-01-2022;9170;4
01-02-2022;9170;1
01-03-2022;9170;9
01-04-2022;9170;9
01-05-2022;9170;3
01-06-2022;9170;2
01-07-2022;9170;2
01-08-2022;9170;4
01-09-2022;9170;3
01-10-2022;9170;5
01-11-2022;9170;6
01-12-2022;9170;10
01-01-2022;C249I;2
01-02-2022;C249I;2
01-03-2022;C249I;3
01-04-2022;C249I;1
01-05-2022;C249I;0
01-06-2022;C249I;0
01-07-2022;C249I;0
01-08-2022;C249I;0
01-09-2022;C249I;4
01-10-2022;C249I;1
01-11-2022;C249I;0
01-12-2022;C249I;3
01-01-2022;C649I;5
01-02-2022;C649I;2
01-03-2022;C649I;3
01-04-2022;C649I;1
01-05-2022;C649I;0
01-06-2022;C649I;0
01-07-2022;C649I;0
01-08-2022;C649I;0
01-09-2022;C649I;6
01-10-2022;C649I;0
01-11-2022;C649I;0
01-12-2022;C649I;2
01-01-2022;C029O;2
01-02-2022;C029O;3
01-03-2022;C029O;5
01-04-2022;C029O;1
01-05-2022;C029O;0
01-06-2022;C029O;0
01-07-2022;C029O;0
01-08-2022;C029O;0
01-09-2022;C029O;4
01-10-2022;C029O;1
01-11-2022;C029O;0
01-12-2022;C029O;2
01-01-2022;2661;2
01-02-2022;2661;2
01-03-2022;2661;11
01-04-2022;2661;6
01-05-2022;2661;4
01-06-2022;2661;9
01-07-2022;2661;0
01-08-2022;2661;4
01-09-2022;2661;4
01-10-2022;2661;12
01-11-2022;2661;9
01-12-2022;2661;17
01-01-2022;1549;2
01-02-2022;1549;3
01-03-2022;1549;10
01-04-2022;1549;5
01-05-2022;1549;3
01-06-2022;1549;11
01-07-2022;1549;1
01-08-2022;1549;4
01-09-2022;1549;5
01-10-2022;1549;14
01-11-2022;1549;15
01-12-2022;1549;19
01-01-2022;9771C;1
01-02-2022;9771C;2
01-03-2022;9771C;5
01-04-2022;9771C;5
01-05-2022;9771C;2
01-06-2022;9771C;2
01-07-2022;9771C;4
01-08-2022;9771C;3
01-09-2022;9771C;2
01-10-2022;9771C;1
01-11-2022;9771C;3
01-12-2022;9771C;7
01-01-2022;1505;6
01-02-2022;1505;6
01-03-2022;1505;11
01-04-2022;1505;9
01-05-2022;1505;4
01-06-2022;1505;16
01-07-2022;1505;1
01-08-2022;1505;4
01-09-2022;1505;10
01-10-2022;1505;15
01-11-2022;1505;19
01-12-2022;1505;14
01-01-2022;3191E;2
01-02-2022;3191E;2
01-03-2022;3191E;15
01-04-2022;3191E;7
01-05-2022;3191E;1
01-06-2022;3191E;1
01-07-2022;3191E;1
01-08-2022;3191E;1
01-09-2022;3191E;6
01-10-2022;3191E;7
01-11-2022;3191E;12
01-12-2022;3191E;11
01-01-2022;3129;2
01-02-2022;3129;2
01-03-2022;3129;12
01-04-2022;3129;5
01-05-2022;3129;0
01-06-2022;3129;1
01-07-2022;3129;0
01-08-2022;3129;0
01-09-2022;3129;3
01-10-2022;3129;6
01-11-2022;3129;9
01-12-2022;3129;12
01-01-2022;3196;2
01-02-2022;3196;1
01-03-2022;3196;12
01-04-2022;3196;9
01-05-2022;3196;2
01-06-2022;3196;0
01-07-2022;3196;1
01-08-2022;3196;1
01-09-2022;3196;3
01-10-2022;3196;6
01-11-2022;3196;9
01-12-2022;3196;11
01-01-2022;3200;2
01-02-2022;3200;2
01-03-2022;3200;14
01-04-2022;3200;7
01-05-2022;3200;0
01-06-2022;3200;0
01-07-2022;3200;1
01-08-2022;3200;1
01-09-2022;3200;4
01-10-2022;3200;6
01-11-2022;3200;10
01-12-2022;3200;11
01-01-2022;3195;2
01-02-2022;3195;3
01-03-2022;3195;0
01-04-2022;3195;9
01-05-2022;3195;2
01-06-2022;3195;0
01-07-2022;3195;2
01-08-2022;3195;2
01-09-2022;3195;4
01-10-2022;3195;7
01-11-2022;3195;10
01-12-2022;3195;13
01-01-2022;3175;2
01-02-2022;3175;3
01-03-2022;3175;11
01-04-2022;3175;8
01-05-2022;3175;1
01-06-2022;3175;0
01-07-2022;3175;0
01-08-2022;3175;1
01-09-2022;3175;3
01-10-2022;3175;6
01-11-2022;3175;8
01-12-2022;3175;10
01-01-2022;2462;3
01-02-2022;2462;5
01-03-2022;2462;20
01-04-2022;2462;13
01-05-2022;2462;3
01-06-2022;2462;1
01-07-2022;2462;0
01-08-2022;2462;1
01-09-2022;2462;6
01-10-2022;2462;10
01-11-2022;2462;18
01-12-2022;2462;15
01-01-2022;6155A;3
01-02-2022;6155A;1
01-03-2022;6155A;13
01-04-2022;6155A;5
01-05-2022;6155A;2
01-06-2022;6155A;0
01-07-2022;6155A;0
01-08-2022;6155A;1
01-09-2022;6155A;1
01-10-2022;6155A;1
01-11-2022;6155A;3
01-12-2022;6155A;8
01-01-2022;6000A;1
01-02-2022;6000A;2
01-03-2022;6000A;10
01-04-2022;6000A;8
01-05-2022;6000A;2
01-06-2022;6000A;0
01-07-2022;6000A;1
01-08-2022;6000A;0
01-09-2022;6000A;1
01-10-2022;6000A;2
01-11-2022;6000A;2
01-12-2022;6000A;6
01-01-2022;7178I;4
01-02-2022;7178I;2
01-03-2022;7178I;15
01-04-2022;7178I;9
01-05-2022;7178I;3
01-06-2022;7178I;1
01-07-2022;7178I;0
01-08-2022;7178I;2
01-09-2022;7178I;4
01-10-2022;7178I;2
01-11-2022;7178I;3
01-12-2022;7178I;3
01-01-2022;7228;4
01-02-2022;7228;3
01-03-2022;7228;18
01-04-2022;7228;9
01-05-2022;7228;3
01-06-2022;7228;1
01-07-2022;7228;0
01-08-2022;7228;2
01-09-2022;7228;3
01-10-2022;7228;2
01-11-2022;7228;3
01-12-2022;7228;2
01-01-2022;7031;5
01-02-2022;7031;0
01-03-2022;7031;17
01-04-2022;7031;8
01-05-2022;7031;2
01-06-2022;7031;0
01-07-2022;7031;0
01-08-2022;7031;1
01-09-2022;7031;1
01-10-2022;7031;3
01-11-2022;7031;5
01-12-2022;7031;5
01-01-2022;9263D;5
01-02-2022;9263D;2
01-03-2022;9263D;11
01-04-2022;9263D;10
01-05-2022;9263D;1
01-06-2022;9263D;1
01-07-2022;9263D;3
01-08-2022;9263D;3
01-09-2022;9263D;6
01-10-2022;9263D;6
01-11-2022;9263D;13
01-12-2022;9263D;9
01-01-2022;9262;0
01-02-2022;9262;2
01-03-2022;9262;11
01-04-2022;9262;8
01-05-2022;9262;1
01-06-2022;9262;0
01-07-2022;9262;1
01-08-2022;9262;4
01-09-2022;9262;7
01-10-2022;9262;5
01-11-2022;9262;12
01-12-2022;9262;9
01-01-2022;1690A;3
01-02-2022;1690A;3
01-03-2022;1690A;13
01-04-2022;1690A;7
01-05-2022;1690A;2
01-06-2022;1690A;9
01-07-2022;1690A;2
01-08-2022;1690A;2
01-09-2022;1690A;0
01-10-2022;1690A;0
01-11-2022;1690A;0
01-12-2022;1690A;15
01-01-2022;1484C;6
01-02-2022;1484C;9
01-03-2022;1484C;14
01-04-2022;1484C;9
01-05-2022;1484C;8
01-06-2022;1484C;15
01-07-2022;1484C;2
01-08-2022;1484C;2
01-09-2022;1484C;9
01-10-2022;1484C;20
01-11-2022;1484C;21
01-12-2022;1484C;20
01-01-2022;1495;7
01-02-2022;1495;7
01-03-2022;1495;12
01-04-2022;1495;8
01-05-2022;1495;7
01-06-2022;1495;10
01-07-2022;1495;1
01-08-2022;1495;2
01-09-2022;1495;10
01-10-2022;1495;17
01-11-2022;1495;21
01-12-2022;1495;19
01-01-2022;2867;2
01-02-2022;2867;2
01-03-2022;2867;9
01-04-2022;2867;5
01-05-2022;2867;1
01-06-2022;2867;4
01-07-2022;2867;1
01-08-2022;2867;2
01-09-2022;2867;4
01-10-2022;2867;9
01-11-2022;2867;9
01-12-2022;2867;14
01-01-2022;2870;2
01-02-2022;2870;1
01-03-2022;2870;7
01-04-2022;2870;0
01-05-2022;2870;0
01-06-2022;2870;4
01-07-2022;2870;0
01-08-2022;2870;2
01-09-2022;2870;4
01-10-2022;2870;8
01-11-2022;2870;9
01-12-2022;2870;14
01-01-2022;C929I;3
01-02-2022;C929I;4
01-03-2022;C929I;5
01-04-2022;C929I;2
01-05-2022;C929I;0
01-06-2022;C929I;0
01-07-2022;C929I;0
01-08-2022;C929I;0
01-09-2022;C929I;4
01-10-2022;C929I;0
01-11-2022;C929I;0
01-12-2022;C929I;7
01-01-2022;C430E;5
01-02-2022;C430E;7
01-03-2022;C430E;3
01-04-2022;C430E;3
01-05-2022;C430E;0
01-06-2022;C430E;0
01-07-2022;C430E;0
01-08-2022;C430E;1
01-09-2022;C430E;8
01-10-2022;C430E;0
01-11-2022;C430E;0
01-12-2022;C430E;3
01-01-2022;C139E;8
01-02-2022;C139E;7
01-03-2022;C139E;5
01-04-2022;C139E;1
01-05-2022;C139E;0
01-06-2022;C139E;2
01-07-2022;C139E;0
01-08-2022;C139E;2
01-09-2022;C139E;6
01-10-2022;C139E;0
01-11-2022;C139E;4
01-12-2022;C139E;6
01-01-2022;C449C;7
01-02-2022;C449C;6
01-03-2022;C449C;7
01-04-2022;C449C;2
01-05-2022;C449C;0
01-06-2022;C449C;0
01-07-2022;C449C;0
01-08-2022;C449C;1
01-09-2022;C449C;7
01-10-2022;C449C;1
01-11-2022;C449C;0
01-12-2022;C449C;3
01-01-2022;C447A;8
01-02-2022;C447A;8
01-03-2022;C447A;11
01-04-2022;C447A;6
01-05-2022;C447A;3
01-06-2022;C447A;3
01-07-2022;C447A;2
01-08-2022;C447A;2
01-09-2022;C447A;9
01-10-2022;C447A;6
01-11-2022;C447A;3
01-12-2022;C447A;10
01-01-2022;C429I;3
01-02-2022;C429I;2
01-03-2022;C429I;3
01-04-2022;C429I;2
01-05-2022;C429I;1
01-06-2022;C429I;0
01-07-2022;C429I;0
01-08-2022;C429I;2
01-09-2022;C429I;5
01-10-2022;C429I;0
01-11-2022;C429I;0
01-12-2022;C429I;6
01-01-2022;2465;2
01-02-2022;2465;2
01-03-2022;2465;10
01-04-2022;2465;7
01-05-2022;2465;3
01-06-2022;2465;1
01-07-2022;2465;1
01-08-2022;2465;1
01-09-2022;2465;5
01-10-2022;2465;7
01-11-2022;2465;15
01-12-2022;2465;10
01-01-2022;5796;1
01-02-2022;5796;3
01-03-2022;5796;15
01-04-2022;5796;7
01-05-2022;5796;2
01-06-2022;5796;0
01-07-2022;5796;0
01-08-2022;5796;0
01-09-2022;5796;4
01-10-2022;5796;2
01-11-2022;5796;8
01-12-2022;5796;12
01-01-2022;5783;0
01-02-2022;5783;1
01-03-2022;5783;13
01-04-2022;5783;8
01-05-2022;5783;3
01-06-2022;5783;0
01-07-2022;5783;0
01-08-2022;5783;1
01-09-2022;5783;3
01-10-2022;5783;1
01-11-2022;5783;4
01-12-2022;5783;13
01-01-2022;2030;1
01-02-2022;2030;3
01-03-2022;2030;14
01-04-2022;2030;8
01-05-2022;2030;3
01-06-2022;2030;3
01-07-2022;2030;1
01-08-2022;2030;3
01-09-2022;2030;5
01-10-2022;2030;9
01-11-2022;2030;13
01-12-2022;2030;10
01-01-2022;0016A;0
01-02-2022;0016A;0
01-03-2022;0016A;5
01-04-2022;0016A;7
01-05-2022;0016A;2
01-06-2022;0016A;2
01-07-2022;0016A;3
01-08-2022;0016A;4
01-09-2022;0016A;4
01-10-2022;0016A;3
01-11-2022;0016A;1
01-12-2022;0016A;5
01-01-2022;9981A;1
01-02-2022;9981A;0
01-03-2022;9981A;15
01-04-2022;9981A;5
01-05-2022;9981A;2
01-06-2022;9981A;2
01-07-2022;9981A;2
01-08-2022;9981A;3
01-09-2022;9981A;4
01-10-2022;9981A;2
01-11-2022;9981A;3
01-12-2022;9981A;5
01-01-2022;9381I;1
01-02-2022;9381I;1
01-03-2022;9381I;10
01-04-2022;9381I;9
01-05-2022;9381I;5
01-06-2022;9381I;1
01-07-2022;9381I;2
01-08-2022;9381I;5
01-09-2022;9381I;5
01-10-2022;9381I;5
01-11-2022;9381I;10
01-12-2022;9381I;8
01-01-2022;8368U;1
01-02-2022;8368U;0
01-03-2022;8368U;13
01-04-2022;8368U;10
01-05-2022;8368U;4
01-06-2022;8368U;3
01-07-2022;8368U;4
01-08-2022;8368U;1
01-09-2022;8368U;0
01-10-2022;8368U;5
01-11-2022;8368U;6
01-12-2022;8368U;5
01-01-2022;3260B;2
01-02-2022;3260B;2
01-03-2022;3260B;13
01-04-2022;3260B;8
01-05-2022;3260B;1
01-06-2022;3260B;1
01-07-2022;3260B;0
01-08-2022;3260B;0
01-09-2022;3260B;4
01-10-2022;3260B;4
01-11-2022;3260B;8
01-12-2022;3260B;12
01-01-2022;8416;4
01-02-2022;8416;2
01-03-2022;8416;15
01-04-2022;8416;9
01-05-2022;8416;4
01-06-2022;8416;2
01-07-2022;8416;1
01-08-2022;8416;4
01-09-2022;8416;4
01-10-2022;8416;4
01-11-2022;8416;2
01-12-2022;8416;4
01-01-2022;8414A;3
01-02-2022;8414A;3
01-03-2022;8414A;16
01-04-2022;8414A;7
01-05-2022;8414A;3
01-06-2022;8414A;0
01-07-2022;8414A;1
01-08-2022;8414A;3
01-09-2022;8414A;3
01-10-2022;8414A;5
01-11-2022;8414A;3
01-12-2022;8414A;4
01-01-2022;2422;2
01-02-2022;2422;1
01-03-2022;2422;9
01-04-2022;2422;8
01-05-2022;2422;2
01-06-2022;2422;4
01-07-2022;2422;1
01-08-2022;2422;3
01-09-2022;2422;2
01-10-2022;2422;10
01-11-2022;2422;10
01-12-2022;2422;14
01-01-2022;2539;2
01-02-2022;2539;1
01-03-2022;2539;10
01-04-2022;2539;9
01-05-2022;2539;4
01-06-2022;2539;4
01-07-2022;2539;2
01-08-2022;2539;4
01-09-2022;2539;4
01-10-2022;2539;9
01-11-2022;2539;9
01-12-2022;2539;13
01-01-2022;2614;1
01-02-2022;2614;1
01-03-2022;2614;10
01-04-2022;2614;6
01-05-2022;2614;4
01-06-2022;2614;5
01-07-2022;2614;1
01-08-2022;2614;3
01-09-2022;2614;5
01-10-2022;2614;7
01-11-2022;2614;7
01-12-2022;2614;14
01-01-2022;9390;1
01-02-2022;9390;0
01-03-2022;9390;11
01-04-2022;9390;8
01-05-2022;9390;5
01-06-2022;9390;2
01-07-2022;9390;1
01-08-2022;9390;3
01-09-2022;9390;4
01-10-2022;9390;3
01-11-2022;9390;8
01-12-2022;9390;8
01-01-2022;9434;1
01-02-2022;9434;0
01-03-2022;9434;8
01-04-2022;9434;7
01-05-2022;9434;4
01-06-2022;9434;3
01-07-2022;9434;2
01-08-2022;9434;1
01-09-2022;9434;3
01-10-2022;9434;4
01-11-2022;9434;6
01-12-2022;9434;5
