FECHA;INDICATIVO;TEMP_20cm
01-11-2022;3469A;15.5
01-12-2022;3469A;13.0
01-01-2022;1024E;6.9
01-02-2022;1024E;8.1
01-03-2022;1024E;0
01-04-2022;1024E;11.8
01-05-2022;1024E;17.9
01-06-2022;1024E;21.1
01-07-2022;1024E;23.1
01-08-2022;1024E;0
01-09-2022;1024E;19.2
01-10-2022;1024E;17.6
01-11-2022;1024E;12.1
01-12-2022;1024E;10.1
01-01-2022;4642E;13.2
01-02-2022;4642E;15.2
01-03-2022;4642E;16.4
01-04-2022;4642E;18.4
01-05-2022;4642E;25.0
01-06-2022;4642E;29.7
01-07-2022;4642E;0
01-08-2022;4642E;31.9
01-09-2022;4642E;0
01-10-2022;4642E;24.6
01-11-2022;4642E;0
01-12-2022;4642E;0
01-01-2022;1549;0
01-02-2022;1549;8.2
01-03-2022;1549;10.9
01-04-2022;1549;14.3
01-05-2022;1549;21.9
01-06-2022;1549;23.3
01-07-2022;1549;28.0
01-08-2022;1549;28.0
01-09-2022;1549;22.6
01-10-2022;1549;0
01-11-2022;1549;12.2
01-12-2022;1549;9.8
01-01-2022;1505;6.8
01-02-2022;1505;7.6
01-03-2022;1505;9.5
01-04-2022;1505;12.0
01-05-2022;1505;17.1
01-06-2022;1505;19.3
01-07-2022;1505;21.7
01-08-2022;1505;0
01-09-2022;1505;19.5
01-10-2022;1505;16.9
01-11-2022;1505;12.3
01-12-2022;1505;9.9
01-01-2022;2462;1.2
01-02-2022;2462;0
01-03-2022;2462;1.6
01-04-2022;2462;3.4
01-05-2022;2462;0
01-06-2022;2462;16.5
01-07-2022;2462;22.0
01-08-2022;2462;21.3
01-09-2022;2462;15.3
01-10-2022;2462;0
01-11-2022;2462;0
01-12-2022;2462;0
01-01-2022;7178I;10.6
01-02-2022;7178I;13.6
01-03-2022;7178I;14.7
01-04-2022;7178I;16.0
01-05-2022;7178I;23.7
01-06-2022;7178I;31.2
01-07-2022;7178I;34.3
01-08-2022;7178I;34.3
01-09-2022;7178I;29.9
01-10-2022;7178I;23.0
01-11-2022;7178I;18.2
01-12-2022;7178I;14.5
01-01-2022;1690A;8.7
01-02-2022;1690A;8.5
01-03-2022;1690A;10.6
01-04-2022;1690A;12.5
01-05-2022;1690A;16.8
01-06-2022;1690A;19.1
01-07-2022;1690A;26.1
01-08-2022;1690A;29.8
01-09-2022;1690A;0
01-10-2022;1690A;0
01-11-2022;1690A;0
01-12-2022;1690A;12.2
01-01-2022;1484C;10.6
01-02-2022;1484C;10.7
01-03-2022;1484C;12.7
01-04-2022;1484C;15.1
01-05-2022;1484C;18.5
01-06-2022;1484C;20.8
01-07-2022;1484C;22.9
01-08-2022;1484C;23.8
01-09-2022;1484C;21.8
01-10-2022;1484C;19.0
01-11-2022;1484C;15.6
01-12-2022;1484C;13.1
01-01-2022;2867;5.9
01-02-2022;2867;7.6
01-03-2022;2867;10.8
01-04-2022;2867;14.3
01-05-2022;2867;21.0
01-06-2022;2867;26.4
01-07-2022;2867;30.7
01-08-2022;2867;30.8
01-09-2022;2867;24.4
01-10-2022;2867;18.3
01-11-2022;2867;12.5
01-12-2022;2867;9.8
01-01-2022;2422;3.2
01-02-2022;2422;5.4
01-03-2022;2422;9.4
01-04-2022;2422;13.2
01-05-2022;2422;22.2
01-06-2022;2422;27.4
01-07-2022;2422;32.1
01-08-2022;2422;31.8
01-09-2022;2422;25.0
01-10-2022;2422;18.3
01-11-2022;2422;10.9
01-12-2022;2422;7.9
01-01-2022;2539;3.3
01-02-2022;2539;5.2
01-03-2022;2539;8.3
01-04-2022;2539;0
01-05-2022;2539;18.8
01-06-2022;2539;24.0
01-07-2022;2539;29.5
01-08-2022;2539;27.4
01-09-2022;2539;21.4
01-10-2022;2539;0
01-11-2022;2539;9.8
01-12-2022;2539;7.8
