FECHA;INDICATIVO;VIENTO_sup_55
01-01-2023;1024E;11
01-02-2023;1024E;8
01-03-2023;1024E;14
01-04-2023;1024E;7
01-05-2023;1024E;0
01-06-2023;1024E;4
01-07-2023;1024E;0
01-08-2023;1024E;7
01-09-2023;1024E;10
01-10-2023;1024E;12
01-11-2023;1024E;13
01-12-2023;1024E;16
01-01-2023;1014;9
01-02-2023;1014;0
01-03-2023;1014;0
01-04-2023;1014;0
01-05-2023;1014;0
01-06-2023;1014;0
01-07-2023;1014;0
01-08-2023;1014;1
01-09-2023;1014;1
01-10-2023;1014;5
01-11-2023;1014;0
01-12-2023;1014;6
01-01-2023;0367;2
01-02-2023;0367;3
01-03-2023;0367;0
01-04-2023;0367;0
01-05-2023;0367;0
01-06-2023;0367;0
01-07-2023;0367;0
01-08-2023;0367;0
01-09-2023;0367;0
01-10-2023;0367;0
01-11-2023;0367;0
01-12-2023;0367;0
01-01-2023;5530E;2
01-02-2023;5530E;0
01-03-2023;5530E;0
01-04-2023;5530E;0
01-05-2023;5530E;1
01-06-2023;5530E;0
01-07-2023;5530E;0
01-08-2023;5530E;2
01-09-2023;5530E;0
01-10-2023;5530E;0
01-11-2023;5530E;1
01-12-2023;5530E;0
01-01-2023;5514;0
01-02-2023;5514;0
01-03-2023;5514;0
01-04-2023;5514;1
01-05-2023;5514;0
01-06-2023;5514;0
01-07-2023;5514;2
01-08-2023;5514;3
01-09-2023;5514;0
01-10-2023;5514;0
01-11-2023;5514;0
01-12-2023;5514;0
01-01-2023;3013;0
01-02-2023;3013;0
01-03-2023;3013;1
01-04-2023;3013;1
01-05-2023;3013;0
01-06-2023;3013;0
01-07-2023;3013;0
01-08-2023;3013;0
01-09-2023;3013;0
01-10-2023;3013;3
01-11-2023;3013;4
01-12-2023;3013;0
01-01-2023;4642E;1
01-02-2023;4642E;0
01-03-2023;4642E;0
01-04-2023;4642E;0
01-05-2023;4642E;1
01-06-2023;4642E;0
01-07-2023;4642E;0
01-08-2023;4642E;0
01-09-2023;4642E;0
01-10-2023;4642E;3
01-11-2023;4642E;2
01-12-2023;4642E;1
01-01-2023;9898;0
01-02-2023;9898;0
01-03-2023;9898;0
01-04-2023;9898;0
01-05-2023;9898;0
01-06-2023;9898;0
01-07-2023;9898;0
01-08-2023;9898;0
01-09-2023;9898;0
01-10-2023;9898;0
01-11-2023;9898;1
01-12-2023;9898;0
01-01-2023;5270B;4
01-02-2023;5270B;5
01-03-2023;5270B;1
01-04-2023;5270B;0
01-05-2023;5270B;0
01-06-2023;5270B;0
01-07-2023;5270B;0
01-08-2023;5270B;1
01-09-2023;5270B;1
01-10-2023;5270B;5
01-11-2023;5270B;2
01-12-2023;5270B;2
01-01-2023;9170;2
01-02-2023;9170;0
01-03-2023;9170;0
01-04-2023;9170;1
01-05-2023;9170;1
01-06-2023;9170;0
01-07-2023;9170;1
01-08-2023;9170;1
01-09-2023;9170;0
01-10-2023;9170;3
01-11-2023;9170;4
01-12-2023;9170;0
01-01-2023;C249I;6
01-02-2023;C249I;0
01-03-2023;C249I;1
01-04-2023;C249I;5
01-05-2023;C249I;0
01-06-2023;C249I;4
01-07-2023;C249I;0
01-08-2023;C249I;0
01-09-2023;C249I;0
01-10-2023;C249I;0
01-11-2023;C249I;0
01-12-2023;C249I;0
01-01-2023;C649I;7
01-02-2023;C649I;0
01-03-2023;C649I;11
01-04-2023;C649I;15
01-05-2023;C649I;0
01-06-2023;C649I;10
01-07-2023;C649I;30
01-08-2023;C649I;0
01-09-2023;C649I;0
01-10-2023;C649I;3
01-11-2023;C649I;8
01-12-2023;C649I;0
01-01-2023;C029O;0
01-02-2023;C029O;3
01-03-2023;C029O;8
01-04-2023;C029O;14
01-05-2023;C029O;13
01-06-2023;C029O;0
01-07-2023;C029O;20
01-08-2023;C029O;24
01-09-2023;C029O;1
01-10-2023;C029O;0
01-11-2023;C029O;3
01-12-2023;C029O;0
01-01-2023;2661;4
01-02-2023;2661;0
01-03-2023;2661;13
01-04-2023;2661;0
01-05-2023;2661;2
01-06-2023;2661;0
01-07-2023;2661;3
01-08-2023;2661;0
01-09-2023;2661;3
01-10-2023;2661;0
01-11-2023;2661;6
01-12-2023;2661;0
01-01-2023;1549;0
01-02-2023;1549;0
01-03-2023;1549;2
01-04-2023;1549;0
01-05-2023;1549;0
01-06-2023;1549;0
01-07-2023;1549;0
01-08-2023;1549;1
01-09-2023;1549;0
01-10-2023;1549;0
01-11-2023;1549;2
01-12-2023;1549;0
01-01-2023;9771C;0
01-02-2023;9771C;0
01-03-2023;9771C;6
01-04-2023;9771C;6
01-05-2023;9771C;0
01-06-2023;9771C;0
01-07-2023;9771C;2
01-08-2023;9771C;3
01-09-2023;9771C;0
01-10-2023;9771C;0
01-11-2023;9771C;0
01-12-2023;9771C;4
01-01-2023;1505;2
01-02-2023;1505;0
01-03-2023;1505;6
01-04-2023;1505;0
01-05-2023;1505;0
01-06-2023;1505;1
01-07-2023;1505;0
01-08-2023;1505;0
01-09-2023;1505;1
01-10-2023;1505;0
01-11-2023;1505;4
01-12-2023;1505;0
01-01-2023;3191E;9
01-02-2023;3191E;5
01-03-2023;3191E;3
01-04-2023;3191E;0
01-05-2023;3191E;2
01-06-2023;3191E;1
01-07-2023;3191E;2
01-08-2023;3191E;2
01-09-2023;3191E;1
01-10-2023;3191E;5
01-11-2023;3191E;8
01-12-2023;3191E;4
01-01-2023;3129;0
01-02-2023;3129;2
01-03-2023;3129;0
01-04-2023;3129;0
01-05-2023;3129;0
01-06-2023;3129;3
01-07-2023;3129;0
01-08-2023;3129;4
01-09-2023;3129;0
01-10-2023;3129;0
01-11-2023;3129;0
01-12-2023;3129;0
01-01-2023;3196;4
01-02-2023;3196;1
01-03-2023;3196;4
01-04-2023;3196;2
01-05-2023;3196;1
01-06-2023;3196;2
01-07-2023;3196;1
01-08-2023;3196;1
01-09-2023;3196;0
01-10-2023;3196;4
01-11-2023;3196;3
01-12-2023;3196;0
01-01-2023;3200;6
01-02-2023;3200;1
01-03-2023;3200;4
01-04-2023;3200;2
01-05-2023;3200;5
01-06-2023;3200;2
01-07-2023;3200;4
01-08-2023;3200;2
01-09-2023;3200;1
01-10-2023;3200;7
01-11-2023;3200;4
01-12-2023;3200;0
01-01-2023;3195;3
01-02-2023;3195;0
01-03-2023;3195;2
01-04-2023;3195;0
01-05-2023;3195;0
01-06-2023;3195;0
01-07-2023;3195;0
01-08-2023;3195;1
01-09-2023;3195;0
01-10-2023;3195;0
01-11-2023;3195;0
01-12-2023;3195;0
01-01-2023;3175;9
01-02-2023;3175;0
01-03-2023;3175;4
01-04-2023;3175;4
01-05-2023;3175;3
01-06-2023;3175;0
01-07-2023;3175;0
01-08-2023;3175;0
01-09-2023;3175;0
01-10-2023;3175;0
01-11-2023;3175;0
01-12-2023;3175;0
01-01-2023;2462;0
01-02-2023;2462;10
01-03-2023;2462;11
01-04-2023;2462;7
01-05-2023;2462;3
01-06-2023;2462;2
01-07-2023;2462;2
01-08-2023;2462;5
01-09-2023;2462;0
01-10-2023;2462;13
01-11-2023;2462;12
01-12-2023;2462;12
01-01-2023;6155A;5
01-02-2023;6155A;0
01-03-2023;6155A;0
01-04-2023;6155A;0
01-05-2023;6155A;0
01-06-2023;6155A;0
01-07-2023;6155A;0
01-08-2023;6155A;0
01-09-2023;6155A;0
01-10-2023;6155A;3
01-11-2023;6155A;0
01-12-2023;6155A;0
01-01-2023;6000A;0
01-02-2023;6000A;0
01-03-2023;6000A;0
01-04-2023;6000A;0
01-05-2023;6000A;0
01-06-2023;6000A;0
01-07-2023;6000A;0
01-08-2023;6000A;0
01-09-2023;6000A;0
01-10-2023;6000A;0
01-11-2023;6000A;0
01-12-2023;6000A;0
01-01-2023;7178I;2
01-02-2023;7178I;1
01-03-2023;7178I;0
01-04-2023;7178I;0
01-05-2023;7178I;1
01-06-2023;7178I;0
01-07-2023;7178I;0
01-08-2023;7178I;1
01-09-2023;7178I;2
01-10-2023;7178I;0
01-11-2023;7178I;1
01-12-2023;7178I;0
01-01-2023;7228;2
01-02-2023;7228;1
01-03-2023;7228;2
01-04-2023;7228;2
01-05-2023;7228;3
01-06-2023;7228;0
01-07-2023;7228;0
01-08-2023;7228;0
01-09-2023;7228;3
01-10-2023;7228;0
01-11-2023;7228;0
01-12-2023;7228;1
01-01-2023;9263D;0
01-02-2023;9263D;3
01-03-2023;9263D;0
01-04-2023;9263D;2
01-05-2023;9263D;0
01-06-2023;9263D;0
01-07-2023;9263D;2
01-08-2023;9263D;0
01-09-2023;9263D;0
01-10-2023;9263D;5
01-11-2023;9263D;0
01-12-2023;9263D;0
01-01-2023;1690A;0
01-02-2023;1690A;0
01-03-2023;1690A;1
01-04-2023;1690A;0
01-05-2023;1690A;0
01-06-2023;1690A;0
01-07-2023;1690A;0
01-08-2023;1690A;0
01-09-2023;1690A;0
01-10-2023;1690A;1
01-11-2023;1690A;1
01-12-2023;1690A;0
01-01-2023;1484C;0
01-02-2023;1484C;0
01-03-2023;1484C;3
01-04-2023;1484C;0
01-05-2023;1484C;0
01-06-2023;1484C;0
01-07-2023;1484C;0
01-08-2023;1484C;0
01-09-2023;1484C;1
01-10-2023;1484C;4
01-11-2023;1484C;4
01-12-2023;1484C;1
01-01-2023;1495;11
01-02-2023;1495;2
01-03-2023;1495;0
01-04-2023;1495;0
01-05-2023;1495;2
01-06-2023;1495;0
01-07-2023;1495;0
01-08-2023;1495;0
01-09-2023;1495;0
01-10-2023;1495;0
01-11-2023;1495;0
01-12-2023;1495;0
01-01-2023;2867;7
01-02-2023;2867;2
01-03-2023;2867;0
01-04-2023;2867;4
01-05-2023;2867;0
01-06-2023;2867;1
01-07-2023;2867;0
01-08-2023;2867;0
01-09-2023;2867;0
01-10-2023;2867;9
01-11-2023;2867;0
01-12-2023;2867;0
01-01-2023;2870;4
01-02-2023;2870;0
01-03-2023;2870;3
01-04-2023;2870;0
01-05-2023;2870;0
01-06-2023;2870;0
01-07-2023;2870;1
01-08-2023;2870;0
01-09-2023;2870;0
01-10-2023;2870;2
01-11-2023;2870;4
01-12-2023;2870;0
01-01-2023;C929I;13
01-02-2023;C929I;0
01-03-2023;C929I;6
01-04-2023;C929I;6
01-05-2023;C929I;0
01-06-2023;C929I;6
01-07-2023;C929I;7
01-08-2023;C929I;10
01-09-2023;C929I;0
01-10-2023;C929I;4
01-11-2023;C929I;5
01-12-2023;C929I;0
01-01-2023;C430E;8
01-02-2023;C430E;15
01-03-2023;C430E;0
01-04-2023;C430E;8
01-05-2023;C430E;11
01-06-2023;C430E;13
01-07-2023;C430E;9
01-08-2023;C430E;9
01-09-2023;C430E;0
01-10-2023;C430E;13
01-11-2023;C430E;8
01-12-2023;C430E;7
01-01-2023;C139E;6
01-02-2023;C139E;7
01-03-2023;C139E;0
01-04-2023;C139E;6
01-05-2023;C139E;0
01-06-2023;C139E;0
01-07-2023;C139E;4
01-08-2023;C139E;0
01-09-2023;C139E;0
01-10-2023;C139E;0
01-11-2023;C139E;0
01-12-2023;C139E;0
01-01-2023;C449C;0
01-02-2023;C449C;0
01-03-2023;C449C;0
01-04-2023;C449C;2
01-05-2023;C449C;0
01-06-2023;C449C;1
01-07-2023;C449C;1
01-08-2023;C449C;0
01-09-2023;C449C;0
01-10-2023;C449C;0
01-11-2023;C449C;0
01-12-2023;C449C;0
01-01-2023;C447A;0
01-02-2023;C447A;2
01-03-2023;C447A;0
01-04-2023;C447A;0
01-05-2023;C447A;0
01-06-2023;C447A;3
01-07-2023;C447A;0
01-08-2023;C447A;6
01-09-2023;C447A;0
01-10-2023;C447A;0
01-11-2023;C447A;0
01-12-2023;C447A;0
01-01-2023;C429I;0
01-02-2023;C429I;0
01-03-2023;C429I;0
01-04-2023;C429I;8
01-05-2023;C429I;0
01-06-2023;C429I;2
01-07-2023;C429I;16
01-08-2023;C429I;0
01-09-2023;C429I;2
01-10-2023;C429I;2
01-11-2023;C429I;0
01-12-2023;C429I;0
01-01-2023;2465;7
01-02-2023;2465;1
01-03-2023;2465;4
01-04-2023;2465;1
01-05-2023;2465;1
01-06-2023;2465;1
01-07-2023;2465;1
01-08-2023;2465;0
01-09-2023;2465;1
01-10-2023;2465;6
01-11-2023;2465;5
01-12-2023;2465;0
01-01-2023;5796;0
01-02-2023;5796;0
01-03-2023;5796;0
01-04-2023;5796;0
01-05-2023;5796;0
01-06-2023;5796;0
01-07-2023;5796;0
01-08-2023;5796;0
01-09-2023;5796;0
01-10-2023;5796;0
01-11-2023;5796;2
01-12-2023;5796;0
01-01-2023;5783;2
01-02-2023;5783;0
01-03-2023;5783;0
01-04-2023;5783;0
01-05-2023;5783;4
01-06-2023;5783;0
01-07-2023;5783;0
01-08-2023;5783;0
01-09-2023;5783;1
01-10-2023;5783;0
01-11-2023;5783;0
01-12-2023;5783;0
01-01-2023;2030;4
01-02-2023;2030;1
01-03-2023;2030;8
01-04-2023;2030;0
01-05-2023;2030;0
01-06-2023;2030;0
01-07-2023;2030;1
01-08-2023;2030;1
01-09-2023;2030;1
01-10-2023;2030;1
01-11-2023;2030;0
01-12-2023;2030;2
01-01-2023;0016A;10
01-02-2023;0016A;4
01-03-2023;0016A;0
01-04-2023;0016A;0
01-05-2023;0016A;2
01-06-2023;0016A;0
01-07-2023;0016A;0
01-08-2023;0016A;4
01-09-2023;0016A;2
01-10-2023;0016A;0
01-11-2023;0016A;8
01-12-2023;0016A;0
01-01-2023;9981A;12
01-02-2023;9981A;3
01-03-2023;9981A;8
01-04-2023;9981A;8
01-05-2023;9981A;8
01-06-2023;9981A;0
01-07-2023;9981A;1
01-08-2023;9981A;6
01-09-2023;9981A;0
01-10-2023;9981A;0
01-11-2023;9981A;8
01-12-2023;9981A;0
01-01-2023;9381I;5
01-02-2023;9381I;2
01-03-2023;9381I;6
01-04-2023;9381I;3
01-05-2023;9381I;0
01-06-2023;9381I;0
01-07-2023;9381I;1
01-08-2023;9381I;3
01-09-2023;9381I;1
01-10-2023;9381I;3
01-11-2023;9381I;6
01-12-2023;9381I;2
01-01-2023;8368U;2
01-02-2023;8368U;0
01-03-2023;8368U;1
01-04-2023;8368U;1
01-05-2023;8368U;0
01-06-2023;8368U;0
01-07-2023;8368U;0
01-08-2023;8368U;2
01-09-2023;8368U;0
01-10-2023;8368U;2
01-11-2023;8368U;3
01-12-2023;8368U;0
01-01-2023;3260B;4
01-02-2023;3260B;3
01-03-2023;3260B;5
01-04-2023;3260B;2
01-05-2023;3260B;3
01-06-2023;3260B;0
01-07-2023;3260B;2
01-08-2023;3260B;2
01-09-2023;3260B;2
01-10-2023;3260B;5
01-11-2023;3260B;5
01-12-2023;3260B;0
01-01-2023;8414A;8
01-02-2023;8414A;2
01-03-2023;8414A;8
01-04-2023;8414A;5
01-05-2023;8414A;1
01-06-2023;8414A;1
01-07-2023;8414A;0
01-08-2023;8414A;2
01-09-2023;8414A;2
01-10-2023;8414A;0
01-11-2023;8414A;9
01-12-2023;8414A;4
01-01-2023;2422;3
01-02-2023;2422;0
01-03-2023;2422;1
01-04-2023;2422;0
01-05-2023;2422;0
01-06-2023;2422;0
01-07-2023;2422;0
01-08-2023;2422;0
01-09-2023;2422;0
01-10-2023;2422;1
01-11-2023;2422;4
01-12-2023;2422;0
01-01-2023;2539;7
01-02-2023;2539;1
01-03-2023;2539;7
01-04-2023;2539;5
01-05-2023;2539;8
01-06-2023;2539;1
01-07-2023;2539;1
01-08-2023;2539;0
01-09-2023;2539;3
01-10-2023;2539;6
01-11-2023;2539;7
01-12-2023;2539;1
01-01-2023;2614;3
01-02-2023;2614;0
01-03-2023;2614;2
01-04-2023;2614;0
01-05-2023;2614;1
01-06-2023;2614;0
01-07-2023;2614;0
01-08-2023;2614;0
01-09-2023;2614;0
01-10-2023;2614;0
01-11-2023;2614;3
01-12-2023;2614;0
01-01-2023;9390;3
01-02-2023;9390;0
01-03-2023;9390;5
01-04-2023;9390;2
01-05-2023;9390;0
01-06-2023;9390;0
01-07-2023;9390;1
01-08-2023;9390;1
01-09-2023;9390;0
01-10-2023;9390;3
01-11-2023;9390;5
01-12-2023;9390;0
01-01-2023;9434;12
01-02-2023;9434;6
01-03-2023;9434;10
01-04-2023;9434;0
01-05-2023;9434;14
01-06-2023;9434;6
01-07-2023;9434;9
01-08-2023;9434;9
01-09-2023;9434;3
01-10-2023;9434;3
01-11-2023;9434;12
01-12-2023;9434;7
